timestamp,cpu_usage,ram_usage,vram_usage,disk_read_speed,disk_write_speed,network_bytes_sent,network_bytes_received,total_running_processes,average_process_cpu_usage,average_process_ram_usage,total_active_connections,total_unique_ip_connections
2024-09-29 09:43:40.448723,0.006,0.782,0.0,82212413440.0,32078390784.0,232906271.0,7772715570.0,343,0.0232419825072886,0.0024914419303168,207,9
2024-09-29 09:43:48.569008,0.021,0.782,0.0,82212413440.0,32078807040.0,232914982.0,7772716994.0,343,0.0232594752186588,0.0024918673256523,204,9
2024-09-29 09:43:56.719755,0.006,0.782,0.0,82212478976.0,32079561728.0,232916102.0,7772719175.0,342,0.0233304093567251,0.0024919176869042,204,9
2024-09-29 09:44:04.821537,0.0139999999999999,0.782,0.0,82212478976.0,32080069632.0,232917706.0,7772742405.0,342,0.0233479532163742,0.002494603380552,204,9
2024-09-29 09:44:12.942291,0.015,0.782,0.0,82212478976.0,32081065472.0,232918732.0,7772743714.0,342,0.0233216374269005,0.0024931236536573,209,9
2024-09-29 09:44:21.030619,0.14,0.809,0.0,82222321664.0,32081669120.0,232920367.0,7772745878.0,343,0.0232448979591836,0.00253669194115,203,9
2024-09-29 09:44:29.432795,0.07,0.805,0.0,82224812032.0,32084531200.0,233068678.0,7772908387.0,345,0.023031884057971,0.002594119183225,218,9
2024-09-29 09:44:37.312234,0.134,0.8420000000000001,0.0,82228514816.0,32090358272.0,233163232.0,7773190559.0,347,0.0227723342939481,0.0026404996978595,218,9
2024-09-29 09:44:46.538666,0.236,0.846,0.0,82230046720.0,32100677632.0,233237302.0,7779775922.0,346,0.022907514450867,0.0026545263855711,222,9
2024-09-29 09:44:55.603102,0.125,0.841,0.0,82231183360.0,32103148544.0,233253160.0,7779868790.0,345,0.0230840579710145,0.0026479468018974,222,9
2024-09-29 09:45:05.141714,0.031,0.84,0.0,82232293376.0,32106957824.0,233277664.0,7780101243.0,344,0.0229447674418604,0.0026471788205266,221,9
2024-09-29 09:45:13.432638,0.012,0.794,0.0,82232854528.0,32110215168.0,233282580.0,7780102634.0,343,0.0232419825072886,0.0024809169407234,224,9
2024-09-29 09:45:21.663839,0.012,0.764,0.0,82233108480.0,32114540032.0,233289645.0,7780106975.0,343,0.0232128279883381,0.002378452675245,223,9
